Account Length,VMail Message,Day Mins,Eve Mins,Night Mins,Intl Mins,CustServ Calls,Churn,Int'l Plan,VMail Plan,Day Calls,Day Charge,Eve Calls,Eve Charge,Night Calls,Night Charge,Intl Calls,Intl Charge,State,Area Code,Phone
119,0,155,194,181,13,2,0,0,0,129,26,87,16,145,8,3,4,IN,510,382-4952
69,0,154,194,256,14,1,0,0,0,109,26,105,16,114,12,6,4,NV,415,387-2698
87,36,171,186,228,11,1,0,1,1,138,29,102,16,97,10,3,3,IL,408,417-1360
93,0,328,152,304,9,1,1,0,0,106,56,89,13,114,14,3,2,SD,510,408-4836
154,0,146,208,181,14,0,1,1,0,69,25,141,18,106,8,10,4,OK,415,374-8329
57,37,201,280,154,12,1,0,0,1,76,34,122,24,110,7,1,3,KS,415,363-8424
130,0,139,246,207,11,5,0,0,0,72,24,112,21,121,9,9,3,IA,510,408-8910
151,0,119,278,195,13,2,0,0,0,128,20,65,24,61,9,10,4,NJ,415,399-3840
162,0,218,279,251,10,2,1,0,0,87,37,71,24,65,11,4,3,NJ,408,367-8692
60,0,145,209,329,15,1,0,0,0,133,25,92,18,112,15,2,4,MT,415,387-4504
81,0,204,290,213,9,3,0,0,0,89,35,69,25,71,10,3,2,IA,510,328-2647
132,0,240,180,133,8,3,0,0,0,115,41,91,15,122,6,6,2,WA,415,369-7903
86,0,84,240,159,7,1,0,0,0,121,14,96,20,108,7,8,2,NE,408,399-6852
136,0,270,229,258,10,1,1,0,0,106,46,101,19,106,12,8,3,TX,408,335-4888
121,21,126,210,193,11,1,0,0,1,84,21,102,18,129,9,2,3,MS,415,344-2260
105,15,88,176,270,10,2,0,0,1,125,15,142,15,85,12,1,3,IA,510,349-4070
105,34,219,197,151,10,2,0,0,1,61,37,74,17,103,7,4,3,WI,415,394-6505
51,26,237,263,181,11,1,0,0,1,61,40,97,22,91,8,8,3,MT,415,419-3612
64,0,124,193,163,6,3,0,0,0,117,21,108,16,84,7,5,2,GA,408,356-1952
80,30,184,168,213,10,0,0,1,1,132,31,109,14,114,10,10,3,MT,510,416-7866
56,0,223,277,102,14,4,0,0,0,133,38,89,24,94,5,4,4,ND,415,398-1759
120,0,149,194,249,11,1,0,0,0,98,25,88,16,119,11,5,3,VT,415,338-9950
103,0,207,180,221,12,3,0,0,0,125,35,113,15,95,10,4,3,SD,510,412-7278
164,27,160,169,244,10,3,0,0,1,102,27,113,14,127,11,9,3,OH,510,347-1263
116,27,205,209,213,7,2,0,0,1,118,35,91,18,67,10,2,2,OH,415,386-5684
121,0,213,121,244,8,1,0,0,0,79,36,116,10,102,11,4,2,MT,408,334-4354
55,0,270,172,219,8,1,0,1,0,121,46,91,15,98,10,6,2,IL,415,398-5970
183,0,117,214,214,10,2,0,0,0,92,20,112,18,112,10,6,3,NV,415,330-3429
104,0,263,236,102,13,0,0,0,0,101,45,117,20,146,5,4,4,UT,408,418-4637
90,0,140,214,120,7,1,0,0,0,97,24,102,18,126,5,2,2,NH,408,393-7322
82,0,198,128,142,14,1,0,0,0,101,34,83,11,103,6,3,4,LA,415,353-5557
101,0,136,221,197,13,3,0,0,0,92,23,110,19,116,9,7,4,VT,415,411-5334
9,16,89,179,229,12,2,0,0,1,87,15,108,15,96,10,3,3,NY,415,398-8588
97,0,215,242,280,12,0,0,0,0,58,37,91,21,105,13,9,3,CT,415,374-7285
94,0,269,194,258,9,3,1,0,0,104,46,144,16,61,12,2,2,KS,408,379-7215
127,25,204,267,225,7,0,0,0,1,118,35,48,23,105,10,5,2,MI,510,357-7875
125,34,268,222,118,10,0,0,0,1,112,46,108,19,102,5,3,3,SD,510,393-9677
140,0,159,270,220,10,1,0,0,0,104,27,106,23,116,10,4,3,ME,415,345-9598
90,0,114,128,253,10,2,0,0,0,122,19,154,11,109,11,5,3,MD,415,353-3203
67,0,139,209,232,9,2,0,0,0,65,24,109,18,82,10,3,2,VA,415,330-7486
113,0,186,237,148,12,1,0,0,0,55,32,105,20,83,7,6,3,NJ,415,397-6425
121,26,170,255,220,15,0,0,0,1,91,29,90,22,122,10,5,4,TN,510,338-1815
93,0,165,231,150,10,4,0,0,0,95,28,87,20,91,7,3,3,DC,408,406-5023
121,0,169,169,95,12,1,0,0,0,121,29,94,14,59,4,4,3,DC,408,368-2458
53,0,261,251,176,10,0,1,0,0,119,44,105,21,112,8,2,3,OR,408,400-8375
75,0,191,178,162,13,1,0,0,0,91,32,75,15,113,7,5,4,RI,415,387-8201
132,0,181,314,247,4,2,0,0,0,121,31,109,27,81,11,9,1,AK,510,346-4360
162,0,177,115,154,7,3,0,0,0,131,30,122,10,88,7,6,2,WI,408,412-8811
140,0,161,241,234,11,1,0,0,0,114,27,103,20,121,11,4,3,IN,415,413-3990
91,0,135,295,196,7,2,0,0,0,116,23,98,25,121,9,5,2,MI,408,345-2448
73,28,198,139,199,9,2,0,0,1,107,34,123,12,139,9,1,2,ID,510,394-4512
95,0,229,256,208,10,4,1,1,0,134,39,71,22,120,9,2,3,NH,408,400-8538
145,0,242,136,278,13,0,0,0,0,137,41,100,12,123,12,3,4,MN,408,412-8769
100,0,131,176,90,4,1,0,0,0,108,22,81,15,81,4,4,1,AZ,415,390-1552
122,0,234,200,237,13,2,0,0,0,101,40,121,17,89,11,9,4,MN,415,389-2477
109,0,200,301,236,12,0,0,0,0,72,34,120,26,68,11,5,3,MO,415,389-4695
82,0,154,94,288,10,1,0,0,0,107,26,114,8,95,13,7,3,AL,408,406-8037
65,23,224,190,223,10,0,0,0,1,106,38,100,16,75,10,4,3,PA,415,382-9138
52,0,148,182,156,8,3,0,0,0,83,25,79,15,104,7,6,2,AK,510,414-7942
136,24,175,177,214,9,2,0,0,1,76,30,114,15,91,10,5,2,MS,415,348-7071
75,0,139,153,216,11,1,0,0,0,110,24,86,13,103,10,7,3,IA,415,404-2942
146,0,109,266,228,13,1,0,0,0,69,19,98,23,80,10,2,3,WY,408,348-3581
105,0,162,213,215,11,4,0,0,0,99,28,95,18,114,10,8,3,NE,408,327-6764
48,0,211,190,158,16,2,0,0,0,84,36,98,16,99,7,3,4,ND,415,405-2831
45,0,142,319,224,11,1,0,0,0,107,24,78,27,108,10,7,3,CT,415,416-4351
106,37,224,235,140,11,2,0,0,1,104,38,99,20,90,6,5,3,NC,415,419-3196
33,0,183,232,149,8,2,0,0,0,65,31,96,20,82,7,2,2,CT,510,411-6211
68,0,220,141,206,11,2,0,0,0,97,37,144,12,101,9,4,3,ND,408,391-8369
106,0,194,238,176,13,0,0,0,0,66,33,82,20,107,8,3,3,WA,408,416-4464
141,0,192,157,176,11,0,0,0,0,111,33,87,13,82,8,6,3,NV,415,347-1814
98,0,236,189,154,13,0,0,0,0,122,40,110,16,104,7,4,4,CO,408,386-7337
94,28,233,113,118,16,0,0,0,1,88,40,102,10,71,5,4,4,KS,510,375-8505
65,0,159,189,189,10,2,0,0,0,53,27,132,16,87,9,4,3,CO,510,407-5056
85,0,126,275,184,10,1,0,0,0,112,21,126,23,95,8,4,3,MO,415,367-8924
71,0,290,254,263,10,3,1,0,0,108,49,92,22,126,12,5,3,MA,510,419-5171
112,30,61,166,133,13,0,0,0,1,113,10,96,14,99,6,7,4,NY,408,396-7687
110,0,148,194,206,7,0,0,0,0,95,25,98,16,106,9,6,2,AK,415,394-4548
111,0,247,216,180,13,2,0,0,0,108,42,89,18,99,8,3,3,WI,415,382-6438
74,0,298,201,215,10,2,1,0,0,112,51,100,17,88,10,4,3,NH,408,413-2194
105,0,119,185,157,11,2,0,0,0,82,20,111,16,74,7,4,3,TN,510,366-2622
40,0,243,233,154,10,0,0,0,0,82,41,97,20,86,7,7,3,NY,408,416-7591
128,18,222,161,219,14,0,1,1,1,89,38,109,14,102,10,2,4,GA,408,355-2634
123,0,236,274,227,10,2,1,0,0,135,40,88,23,77,10,6,3,MN,408,422-5350
122,0,144,212,169,10,0,0,0,0,87,25,74,18,87,8,4,3,MI,510,329-2388
114,19,155,242,160,13,3,0,0,1,100,26,109,21,112,7,1,3,ID,408,381-5273
102,25,137,177,188,10,2,0,0,1,100,23,83,15,93,8,6,3,CT,415,421-6694
126,0,104,127,329,14,0,0,0,0,93,18,107,11,66,15,1,4,NC,415,342-1702
150,0,137,209,161,12,4,1,0,0,112,23,81,18,78,7,2,3,LA,415,381-4029
60,0,290,256,243,12,2,1,0,0,101,49,115,22,76,11,4,3,NJ,408,335-2967
123,0,261,169,178,13,3,0,0,0,85,44,103,14,91,8,5,4,TX,408,416-6594
138,0,196,177,232,15,0,1,1,0,129,33,86,15,108,10,1,4,CA,510,388-6026
29,0,196,126,149,14,1,0,0,0,71,33,74,11,87,7,4,4,MD,510,367-1024
111,0,222,163,185,12,4,0,0,0,96,38,111,14,120,8,7,3,WY,415,386-7118
37,0,173,183,226,10,0,1,1,0,119,29,86,16,100,10,1,3,TX,510,346-2020
111,0,250,242,232,12,0,1,0,0,109,42,106,21,78,10,4,3,CA,408,329-9067
81,0,155,216,230,14,1,0,0,0,84,26,91,18,82,10,3,4,UT,510,329-6144
46,0,90,276,147,13,1,0,0,0,108,15,77,23,111,7,2,3,WA,510,332-1502
69,27,269,247,272,16,0,0,0,1,78,46,89,21,102,12,3,4,MS,510,342-8320
125,0,106,158,193,8,1,0,0,0,95,18,113,13,69,9,3,2,OH,408,411-5748
43,0,27,161,280,11,3,0,0,0,117,5,97,14,96,13,3,3,KS,415,381-9367
127,27,140,223,258,4,1,0,0,1,59,24,111,19,73,12,10,1,RI,415,400-1280
94,0,245,180,263,10,1,0,0,0,112,42,91,15,105,12,6,3,IN,510,360-5794
46,0,197,206,217,11,3,0,0,0,85,33,74,18,112,10,5,3,VT,408,373-3538
73,26,131,107,222,10,2,0,0,1,98,22,97,9,96,10,6,3,MT,408,394-9942
146,23,150,240,294,7,2,0,0,1,96,25,124,20,135,13,4,2,CT,408,380-3329
93,0,240,252,169,11,1,0,0,0,70,41,99,21,112,8,10,3,NM,415,334-7618
52,31,142,193,253,11,1,0,0,1,77,24,97,16,88,11,4,3,OH,408,327-9289
202,0,115,179,186,6,3,0,0,0,137,20,70,15,113,8,3,2,GA,510,351-2589
129,31,193,225,198,10,2,0,0,1,99,33,87,19,91,9,8,3,MN,510,368-6892
94,0,206,225,257,13,1,0,0,0,49,35,115,19,74,12,1,4,CT,415,337-9303
100,0,160,221,150,11,0,0,0,0,138,27,92,19,120,7,2,3,AL,415,377-5258
43,0,200,288,181,11,1,0,0,0,108,34,80,25,103,8,7,3,WV,415,348-5767
130,0,213,206,163,9,0,0,0,0,105,36,108,18,93,7,3,2,NH,415,373-3549
124,0,178,235,240,11,3,0,0,0,102,30,120,20,119,11,1,3,WY,415,422-8344
92,0,252,207,285,12,3,1,1,0,120,43,112,18,95,13,5,3,VA,510,411-2958
48,0,198,137,244,13,4,0,0,0,64,34,126,12,81,11,5,4,VT,415,384-2908
98,29,111,218,248,7,2,0,0,1,105,19,101,19,108,11,3,2,OH,510,347-6393
100,0,97,210,146,13,1,1,0,0,86,16,133,18,106,7,3,3,MT,415,385-7148
79,0,157,122,189,11,3,0,0,0,109,27,87,10,103,9,5,3,MA,415,419-2767
164,0,123,170,166,13,1,0,0,0,78,21,85,14,78,7,2,3,VA,415,375-1746
105,0,194,183,294,11,1,0,0,0,108,33,124,16,72,13,5,3,NM,415,362-7870
89,0,207,168,156,11,0,0,1,0,134,35,105,14,86,7,4,3,AR,408,410-3725
126,0,250,262,167,13,3,1,0,0,96,42,92,22,108,8,4,3,NE,415,387-1535
96,0,144,225,228,10,1,0,0,0,102,24,73,19,91,10,7,3,WY,408,329-2045
120,33,300,163,147,12,0,0,0,1,83,51,84,14,88,7,5,3,IA,415,341-6743
212,0,226,305,181,13,2,1,0,0,127,38,83,26,132,8,4,3,SC,415,336-8343
72,0,138,144,274,10,2,0,0,0,106,23,94,12,110,12,6,3,NC,415,368-5758
155,26,212,139,147,11,1,0,1,1,121,36,123,12,89,7,3,3,HI,415,346-8362
89,0,90,180,146,10,2,0,0,0,80,15,81,15,120,7,4,3,UT,415,345-9690
126,0,198,247,285,13,2,0,1,0,126,34,112,21,104,13,8,3,WY,408,339-9798
172,0,270,257,169,12,2,1,0,0,102,46,111,22,104,8,5,3,AL,408,359-5731
75,0,225,192,212,11,3,0,0,0,116,38,79,16,98,10,11,3,VA,415,373-2091
143,0,194,124,230,10,2,0,0,0,99,33,133,11,99,10,2,3,WI,510,367-3439
166,0,48,264,235,13,0,1,1,0,89,8,95,22,97,11,3,4,FL,510,367-1681
132,0,190,182,280,13,1,0,0,0,105,32,116,15,105,13,2,4,KS,415,420-9973
94,0,90,340,173,8,1,1,1,0,94,15,106,29,76,8,1,2,NV,408,351-4025
99,0,183,155,196,12,0,0,0,0,83,31,111,13,57,9,5,3,NY,415,393-5897
136,35,206,299,214,7,1,0,0,1,86,35,119,25,104,10,4,2,VA,415,384-7216
119,0,232,267,211,7,1,0,0,0,82,39,97,23,118,9,10,2,KS,415,384-4595
115,0,251,253,118,10,3,1,1,0,69,43,96,21,112,5,1,3,NC,510,329-9667
160,0,171,244,178,13,2,0,0,0,103,29,121,21,92,8,3,4,MO,415,347-5063
166,0,198,251,138,11,2,0,0,0,89,34,113,21,85,6,2,3,ND,510,345-8433
120,0,135,204,238,7,1,0,0,0,94,23,106,17,109,11,8,2,CA,510,339-7602
173,0,191,169,109,10,1,0,0,0,114,33,138,14,99,5,3,3,WV,415,332-1109
156,0,175,197,239,11,0,0,0,0,65,30,116,17,86,11,2,3,IL,415,343-3296
70,0,177,226,254,11,0,0,0,0,125,30,104,19,72,11,4,3,NY,415,366-2536
41,0,182,212,207,7,1,0,0,0,89,31,104,18,124,9,1,2,NV,510,355-2293
132,0,222,165,208,11,0,0,0,0,85,38,76,14,97,9,4,3,AL,408,350-9318
47,0,48,179,153,13,0,1,1,0,120,8,123,15,96,7,7,4,KS,510,418-5300
160,0,122,89,151,10,1,0,0,0,97,21,97,8,92,7,5,3,ND,510,395-2626
180,0,144,189,175,9,3,0,0,0,121,24,111,16,82,8,5,2,OK,415,402-7372
93,0,165,210,229,8,2,0,0,0,68,28,86,18,104,10,4,2,UT,415,337-9710
109,0,194,149,283,13,2,0,0,0,58,33,115,13,105,13,1,4,OH,415,363-4967
80,0,101,263,138,7,0,0,0,0,121,17,110,22,74,6,5,2,WY,510,400-5389
54,24,92,193,99,12,2,0,0,1,88,16,98,16,119,4,3,3,NM,415,416-9162
121,0,169,124,266,3,2,0,0,0,128,29,99,11,105,12,7,1,AL,415,414-6541
157,29,219,206,192,15,1,0,0,1,102,37,109,18,117,9,5,4,DC,510,392-6647
170,37,178,243,243,13,0,0,0,1,130,30,103,21,93,11,4,4,ID,510,343-2465
138,0,147,285,176,14,3,0,0,0,101,25,142,24,98,8,6,4,AR,510,338-9171
92,31,172,266,228,12,1,0,0,1,116,29,91,23,90,10,5,3,ID,415,405-4606
126,0,191,150,191,13,1,0,0,0,143,32,72,13,87,9,3,4,TX,415,386-9711
41,0,232,327,227,11,3,1,0,0,74,39,88,28,119,10,2,3,NM,415,327-8495
167,0,169,173,217,12,4,1,0,0,124,29,108,15,64,10,4,3,WA,415,416-5660
91,0,124,319,238,7,2,0,0,0,107,21,125,27,78,11,4,2,UT,510,370-3032
127,0,96,177,162,10,3,0,0,0,117,16,68,15,127,7,4,3,RI,510,331-8462
88,27,93,252,189,11,1,0,0,1,106,16,92,21,104,9,1,3,NC,408,414-4037
113,0,91,171,137,5,1,0,0,0,130,15,100,15,74,6,9,1,RI,415,415-2865
78,0,153,257,174,5,2,0,0,0,81,26,82,22,112,8,6,1,NY,510,362-2353
123,0,258,212,189,9,2,0,0,0,92,44,71,18,104,9,2,3,TX,408,329-5114
136,29,85,230,244,9,2,0,1,1,98,14,85,20,104,11,3,2,DE,408,351-1389
68,34,160,185,208,6,1,0,0,1,72,27,119,16,101,9,10,2,MS,415,375-3668
132,10,183,292,142,12,0,0,0,1,54,31,68,25,116,6,4,3,OH,415,375-5414
133,0,216,222,192,3,2,0,0,0,67,37,133,19,95,9,1,1,LA,415,360-7079
127,0,262,182,101,3,0,0,0,0,105,44,107,15,131,5,5,1,FL,415,344-9302
110,0,241,174,245,9,2,0,0,0,105,41,85,15,59,11,4,2,WA,415,418-1775
121,0,177,124,213,8,1,0,0,0,142,30,88,11,51,10,6,2,WV,510,401-2468
116,0,90,181,193,14,2,0,0,0,128,15,137,15,94,9,3,4,NY,510,346-4984
112,16,200,198,151,10,1,0,1,1,72,34,91,17,92,7,3,3,NE,415,351-2928
97,0,145,294,240,11,4,1,1,0,103,25,93,25,120,11,2,3,PA,510,365-7774
43,0,160,120,174,7,2,0,0,0,99,27,149,10,126,8,3,2,MS,510,358-3691
110,0,152,138,234,11,3,0,0,0,106,26,126,12,112,11,8,3,IN,415,364-9059
67,0,176,236,153,11,1,0,0,0,120,30,138,20,104,7,4,3,VA,408,356-7208
166,0,152,121,198,10,0,0,0,0,95,26,105,10,126,9,5,3,MN,408,333-5551
129,0,161,221,225,10,1,0,0,0,122,27,95,19,104,10,3,3,DE,408,362-6528
103,0,172,145,158,7,3,0,1,0,78,29,86,12,106,7,3,2,OR,510,394-2560
71,0,279,190,255,12,0,1,0,0,110,47,67,16,84,11,7,3,UT,415,367-3220
112,27,213,226,190,11,4,0,0,1,121,36,101,19,99,9,3,3,CT,415,418-5708
8,36,243,171,177,5,1,0,0,1,67,41,59,15,130,8,12,1,AL,415,421-2245
98,0,217,303,197,12,0,1,0,0,121,37,73,26,71,9,2,3,TX,415,406-2242
90,0,176,285,151,13,1,0,0,0,111,30,115,24,122,7,7,4,CT,415,347-6994
13,0,303,171,228,12,0,1,0,0,133,52,86,14,80,10,3,3,MS,415,413-7468
58,0,239,187,181,12,2,0,0,0,107,41,88,16,84,8,3,3,AR,415,389-6082
137,22,190,179,180,11,2,0,0,1,42,32,137,15,126,8,5,3,CA,415,415-3689
116,0,133,248,219,11,5,1,0,0,94,23,126,21,78,10,5,3,MI,408,379-2503
94,28,93,128,226,10,3,0,0,1,107,16,86,11,86,10,4,3,WV,415,396-1106
87,0,177,249,201,9,3,0,0,0,72,30,105,21,87,9,7,2,DE,415,379-4372
120,0,185,209,170,10,2,0,0,0,103,31,86,18,70,8,6,3,FL,415,336-3738
97,24,176,159,269,12,0,0,0,1,109,30,81,14,94,12,9,3,AK,415,380-2600
134,0,205,143,166,11,6,0,0,0,108,35,105,12,84,7,4,3,ID,415,345-4473
68,0,144,134,216,16,2,0,0,0,80,24,65,11,84,10,5,4,OH,510,380-9990
93,0,179,189,253,12,1,0,0,0,93,30,65,16,88,11,5,3,NH,408,411-1045
120,0,137,212,153,11,1,0,0,0,100,23,129,18,92,7,2,3,MA,415,413-5306
41,0,238,224,217,10,2,0,0,0,92,40,155,19,90,10,6,3,SC,408,417-6906
80,0,204,216,154,8,2,0,0,0,92,35,97,18,66,7,5,2,OR,510,331-4807
83,25,191,251,249,18,2,0,0,1,95,33,136,21,86,11,5,5,OH,415,376-5375
109,0,209,205,119,8,2,0,1,0,141,36,93,17,111,5,3,2,NC,510,361-9839
66,33,89,110,173,7,3,0,0,1,104,15,94,9,107,8,9,2,KY,510,348-8679
104,0,97,156,262,12,0,0,0,0,88,17,85,13,105,12,5,3,ID,510,403-6565
89,0,138,193,256,11,1,0,0,0,96,23,63,16,125,12,5,3,WA,510,346-5287
127,0,224,186,159,10,2,0,0,0,112,38,103,16,83,7,1,3,WV,510,413-6769
117,13,208,153,233,10,1,0,0,1,65,35,77,13,95,10,3,3,RI,408,370-5042
128,0,268,121,221,14,2,0,0,0,95,46,126,10,121,10,6,4,KS,510,397-9486
88,0,167,179,243,7,4,1,0,0,61,28,88,15,131,11,7,2,NV,415,364-3286
61,0,267,180,231,17,1,1,0,0,104,45,131,15,106,10,4,5,NE,408,420-8897
22,0,182,199,207,9,2,0,0,0,108,31,148,17,96,9,3,3,FL,415,378-9506
78,0,147,200,161,14,0,0,0,0,80,25,100,17,106,7,7,4,WY,415,399-6259
56,29,38,144,227,5,1,0,0,1,115,6,111,12,101,10,3,1,WA,415,335-5806
192,0,185,225,212,11,2,0,0,0,88,31,98,19,105,10,3,3,CO,415,401-6392
70,0,156,171,196,9,2,0,0,0,108,27,116,15,96,9,4,2,WI,415,379-9859
148,0,239,196,233,11,1,0,0,0,84,41,85,17,104,10,3,3,KS,510,415-4051
65,29,216,162,128,9,2,0,0,1,129,37,77,14,91,6,5,2,RI,415,368-5612
119,0,135,212,189,11,1,0,0,0,70,23,74,18,105,8,6,3,MT,510,374-5301
80,0,195,210,194,13,0,0,0,0,116,33,93,18,100,9,3,3,CO,415,406-5710
152,20,239,209,268,13,5,0,0,1,105,41,111,18,130,12,3,4,CT,408,354-7077
113,0,93,178,160,14,3,0,0,0,85,16,92,15,72,7,4,4,FL,510,343-3340
75,0,209,212,291,7,1,0,0,0,133,36,121,18,123,13,4,2,VT,510,377-8267
80,0,198,165,94,6,1,0,0,0,83,34,86,14,98,4,6,2,OH,415,382-2453
148,0,18,162,203,11,1,0,0,0,121,3,125,14,82,9,6,3,NH,408,333-7449
63,0,63,203,259,9,1,0,1,0,112,11,111,17,58,12,8,2,RI,415,366-4287
97,28,202,69,258,7,1,0,0,1,97,34,84,6,64,12,3,2,FL,415,415-2285
166,0,136,181,131,11,0,0,0,0,116,23,93,15,108,6,4,3,MD,415,381-1328
94,0,207,167,238,3,1,0,0,0,109,35,80,14,117,11,6,1,WY,408,344-4022
85,33,208,234,221,14,1,0,0,1,95,35,88,20,92,10,3,4,FL,408,415-6601
80,0,277,196,210,7,1,1,1,0,122,47,79,17,78,9,3,2,TN,415,351-7309
210,31,314,148,193,10,3,0,0,1,87,53,103,13,97,9,7,3,NC,415,363-7802
88,25,289,203,228,13,1,0,1,1,114,49,74,17,117,10,5,4,IN,415,408-4870
100,0,211,329,127,9,4,0,0,0,85,36,69,28,78,6,5,3,IA,408,378-9478
154,35,65,184,152,15,1,0,0,1,76,11,91,16,75,7,1,4,WV,408,401-4778
32,26,244,237,173,9,1,0,0,1,137,41,108,20,149,8,9,2,UT,510,370-9563
18,0,197,204,202,9,3,0,0,0,97,33,107,17,105,9,3,2,GA,408,394-6382
126,31,278,253,223,9,0,0,0,1,88,47,65,22,114,10,4,2,AK,415,333-5295
144,37,220,222,119,10,1,0,0,1,102,37,77,19,111,5,4,3,UT,510,370-2451
29,0,313,216,218,13,2,1,0,0,103,53,151,18,106,10,4,3,MS,510,401-6982
86,16,146,191,216,11,0,0,0,1,88,25,129,16,82,10,7,3,AR,408,329-8115
138,37,76,174,163,8,0,0,0,1,102,13,147,15,96,7,13,2,AK,415,340-3409
146,0,196,229,304,12,3,0,0,0,86,33,82,19,94,14,4,3,AK,415,397-5911
175,0,132,231,313,9,1,0,0,0,95,22,74,20,108,14,10,2,ME,415,415-6127
74,0,124,262,268,12,2,0,0,0,102,21,101,22,98,12,2,3,WV,510,392-6073
48,0,172,159,140,8,2,0,0,0,98,29,127,14,101,6,3,2,CT,415,419-6564
74,31,249,210,181,10,4,0,0,1,70,42,59,18,75,8,2,3,GA,510,340-8245
105,0,228,145,245,8,0,0,1,0,100,39,108,12,140,11,7,2,NV,415,376-4540
157,0,169,205,176,6,3,0,0,0,71,29,48,17,88,8,2,2,VT,510,361-5936
217,0,124,249,270,13,0,0,0,0,138,21,105,21,78,12,4,4,DC,415,421-9846
68,0,179,252,256,8,1,0,0,0,61,30,84,21,76,12,4,2,TN,415,356-1582
80,0,113,186,237,10,1,0,0,0,86,19,97,16,145,11,5,3,OR,415,375-4900
38,25,142,314,127,13,2,0,0,1,106,24,109,27,117,6,6,4,MS,415,420-8953
107,38,204,206,287,8,0,0,0,1,57,35,92,18,80,13,4,2,NC,415,376-4035
140,0,150,213,246,13,3,0,0,0,71,25,97,18,67,11,4,3,CO,415,344-5206
98,0,227,121,117,5,5,1,0,0,116,39,103,10,102,5,4,1,AR,415,328-7833
114,0,155,170,207,13,2,0,0,0,75,26,87,14,133,9,5,3,PA,415,417-4266
46,0,156,186,227,12,1,0,0,0,105,27,98,16,96,10,3,3,MN,408,351-6574
118,42,149,167,271,10,0,0,0,1,105,25,105,14,105,12,7,3,NM,415,372-8925
37,0,272,155,200,7,3,0,0,0,112,46,96,13,97,9,4,2,UT,510,340-5678
34,0,194,127,221,9,0,0,0,0,74,33,84,11,166,10,4,2,NE,415,361-6814
98,23,246,293,184,11,1,0,1,1,54,42,83,25,90,8,7,3,MS,415,336-7155
113,0,245,260,204,11,3,1,0,0,108,42,140,22,115,9,2,3,NV,510,342-8167
69,0,196,237,182,12,0,0,0,0,87,33,66,20,75,8,1,3,OR,408,375-9180
121,0,134,195,160,11,2,0,0,0,112,23,104,17,139,7,2,3,VA,415,357-7064
59,31,225,191,227,9,1,0,1,1,78,38,79,16,79,10,3,2,NJ,510,347-5354
59,0,190,116,221,7,0,0,0,0,100,32,133,10,115,10,4,2,WV,510,362-9391
190,0,143,178,113,7,0,0,0,0,96,24,96,15,117,5,4,2,OR,415,386-8984
109,0,176,238,198,10,1,0,0,0,80,30,94,20,103,9,6,3,KY,415,384-6372
136,0,92,219,213,13,2,0,0,0,109,16,115,19,80,10,4,3,MO,415,358-1329
86,0,93,160,149,9,1,0,0,0,92,16,87,14,115,7,5,2,TX,510,400-7987
100,27,222,236,193,8,0,0,0,1,100,38,70,20,91,9,4,2,MN,415,327-8732
106,0,160,277,224,9,0,0,0,0,94,27,118,24,65,10,3,2,FL,510,389-6955
104,0,145,181,226,17,2,0,0,0,107,25,85,15,94,10,6,5,PA,415,396-1800
129,0,159,203,233,12,2,0,0,0,100,27,90,17,96,10,6,3,WV,415,349-4979
205,0,50,151,188,10,2,0,0,0,123,8,81,13,67,8,4,3,IN,510,361-5864
93,32,117,232,128,11,0,0,0,1,120,20,97,20,112,6,9,3,OK,415,418-4658
123,0,150,90,326,11,3,0,0,0,98,26,95,8,91,15,3,3,NE,415,330-6208
99,0,254,159,264,6,1,0,0,0,120,43,92,14,94,12,5,2,DE,415,416-6628
61,33,271,201,202,11,3,0,0,1,53,46,116,17,102,9,3,3,MI,415,349-5617
71,0,207,174,178,12,1,0,0,0,112,35,96,15,61,8,3,3,IL,415,397-8051
4,0,145,304,206,9,0,0,1,0,89,25,93,26,82,9,4,2,UT,510,413-6346
148,25,231,234,216,14,3,0,0,1,102,39,109,20,90,10,2,4,IL,408,395-9270
141,0,152,242,304,11,1,0,0,0,104,26,114,21,109,14,2,3,WA,415,401-7575
56,0,146,196,310,9,0,0,0,0,57,25,97,17,110,14,3,2,NM,408,332-5964
160,0,256,187,119,12,3,0,0,0,111,44,61,16,81,5,4,3,MD,415,348-3338
43,35,200,244,207,12,3,0,0,1,105,34,88,21,97,9,4,3,VA,408,387-5411
42,0,151,247,104,7,2,0,0,0,52,26,96,21,118,5,4,2,MT,415,378-7872
135,0,186,66,213,13,1,0,1,0,107,32,94,6,105,10,4,3,CT,415,389-6037
106,0,213,187,128,6,3,0,0,0,110,36,69,16,71,6,3,2,AL,415,349-3732
106,0,195,213,191,12,0,0,0,0,133,33,73,18,92,9,7,3,WV,510,347-9738
83,30,273,253,181,9,3,0,0,1,105,46,83,22,123,8,6,2,MO,415,380-6074
110,0,135,205,166,12,1,0,0,0,109,23,99,17,119,7,4,3,ND,415,338-4307
153,0,155,263,368,16,1,0,0,0,56,26,84,22,89,17,2,4,AR,408,339-3636
109,35,231,266,270,11,5,0,0,1,116,39,130,23,69,12,6,3,GA,510,328-9315
31,0,165,204,202,8,1,0,0,0,84,28,107,17,65,9,1,2,FL,510,402-3634
124,0,143,231,214,8,4,1,0,0,120,24,111,20,91,10,2,2,LA,510,348-4316
110,0,271,237,240,10,2,1,0,0,108,46,122,20,122,11,5,3,UT,415,375-3826
